Дата	Номинальный ежедневный расход	показание счетчика	Фактический расход за сутки	Расход в час
2022-06-17 00:00:00	nan	191229.405	960.3120000000054	40.013000000000225
2022-06-18 00:00:00	nan	191915.857	686.4519999999902	28.60216666666626
2022-06-19 00:00:00	nan	192826.981	911.1240000000107	37.963500000000444
2022-06-20 00:00:00	nan	194832	2005.0190000000002	83.54245833333334
2022-06-21 00:00:00	nan	196640.714	1808.7140000000072	75.36308333333363
2022-06-22 00:00:00	nan	197570.514	929.7999999999884	38.741666666666184
2022-06-23 00:00:00	nan	198207.054	636.5400000000081	26.52250000000034
2022-06-24 00:00:00	nan	199232.282	1025.2280000000028	42.71783333333345
2022-06-25 00:00:00	nan	201132.274	1899.9919999999984	79.16633333333327
2022-06-26 00:00:00	nan	203019.174	1886.8999999999942	78.6208333333331
2022-06-27 00:00:00	nan	204082.122	1062.948000000004	44.28950000000017
2022-06-28 00:00:00	nan	206389.55	2307.4279999999853	96.14283333333272
2022-06-29 00:00:00	nan	208731.195	2341.6450000000186	97.56854166666744
2022-06-30 00:00:00	nan	211872.163	3140.9679999999935	130.8736666666664
2022-07-01 00:00:00	nan	213922.711	2050.54800000001	85.43950000000041
2022-07-02 00:00:00	nan	215011.123	1088.411999999982	45.35049999999925
2022-07-03 00:00:00	nan	216668.015	1656.8920000000217	69.03716666666757
2022-07-04 00:00:00	nan	219037.491	2369.475999999995	98.72816666666647
2022-07-05 00:00:00	nan	221508.888	2471.396999999997	102.97487499999988
2022-07-06 00:00:00	nan	222918.24	1409.3519999999844	58.72299999999935
2022-07-07 00:00:00	nan	224230.844	1312.6040000000212	54.691833333334216
2022-07-08 00:00:00	nan	226160.724	1929.8799999999756	80.41166666666565
2022-07-09 00:00:00	nan	226575.744	415.0200000000186	17.292500000000775
2022-07-10 00:00:00	nan	226575.744	0	0
2022-07-11 00:00:00	nan	226575.744	0	0
2022-07-12 00:00:00	nan	226575.744	0	0
2022-07-13 00:00:00	nan	227746.28	1170.5359999999928	48.77233333333303
2022-07-14 00:00:00	nan	229931.296	2185.0160000000033	91.04233333333347
2022-07-15 00:00:00	nan	232708.612	2777.3159999999916	115.72149999999965
2022-07-16 00:00:00	nan	234835.007	2126.3950000000186	88.59979166666744
2022-07-17 00:00:00	nan	237378.781	2543.773999999976	105.99058333333232
2022-07-18 00:00:00	nan	240530.777	3151.9960000000137	131.33316666666724
2022-07-19 00:00:00	nan	243402.673	2871.896000000008	119.66233333333366
2022-07-20 00:00:00	nan	246870.585	3467.911999999982	144.4963333333326
2022-07-21 00:00:00	nan	250072.03	3201.445000000007	133.39354166666695
2022-07-22 00:00:00	nan	252150.866	2078.8360000000102	86.6181666666671
2022-07-23 00:00:00	nan	255050.742	2899.8759999999893	120.82816666666622
2022-07-24 00:00:00	nan	258064.11	3013.3679999999877	125.55699999999949
2022-07-25 00:00:00	nan	260822.015	2757.905000000028	114.91270833333449
2022-07-26 00:00:00	nan	263719.383	2897.3679999999586	120.72366666666494
2022-07-27 00:00:00	nan	266740.919	3021.536000000022	125.89733333333425
2022-07-28 00:00:00	nan	269459.063	2718.1440000000293	113.25600000000122
2022-07-29 00:00:00	nan	271945.071	2486.0079999999725	103.58366666666552
2022-07-30 00:00:00	nan	275335.532	3390.4610000000102	141.26920833333375
2022-07-31 00:00:00	nan	278587.704	3252.1720000000205	135.50716666666753
2022-09-01 00:00:00	nan	380052.199	3347.972000000009	139.4988333333337
2022-09-02 00:00:00	nan	383088.571	3036.371999999974	126.51549999999891
2022-09-03 00:00:00	nan	385927.1	2838.5289999999804	118.27204166666586
2022-09-04 00:00:00	nan	388793.68	2866.5800000000163	119.44083333333401
2022-09-05 00:00:00	nan	388793.68	0	0
2022-09-06 00:00:00	nan	388793.68	0	0
2022-09-07 00:00:00	nan	388793.68	0	0
2022-09-08 00:00:00	nan	388793.68	0	0
2022-09-09 00:00:00	nan	388793.68	0	0
2022-09-10 00:00:00	nan	389286.992	493.31200000003446	20.5546666666681
2022-09-11 00:00:00	nan	389286.992	0	0
2022-09-12 00:00:00	nan	390626.212	1339.219999999972	55.80083333333217
2022-09-13 00:00:00	nan	393397.376	2771.1639999999898	115.46516666666624
2022-09-14 00:00:00	nan	396304.772	2907.396000000008	121.14150000000033
2022-09-15 00:00:00	nan	399368.245	3063.472999999998	127.64470833333326
2022-09-16 00:00:00	nan	402223.209	2854.963999999978	118.95683333333243
2022-09-17 00:00:00	nan	404571.305	2348.0960000000196	97.83733333333414
2022-09-18 00:00:00	nan	406212.689	1641.38400000002	68.39100000000083
2022-09-19 00:00:00	nan	407861.485	1648.795999999973	68.69983333333221
2022-09-20 00:00:00	nan	409896.433	2034.948000000033	84.78950000000138
2022-09-21 00:00:00	nan	411633.066	1736.6329999999725	72.3597083333322
2022-09-22 00:00:00	nan	413561.21	1928.1440000000293	80.33933333333455
2022-09-23 00:00:00	nan	415750.478	2189.267999999982	91.21949999999924
2022-09-24 00:00:00	nan	418815.858	3065.3800000000047	127.72416666666686
2022-09-25 00:00:00	nan	421731.934	2916.076000000001	121.5031666666667
2022-09-26 00:00:00	nan	424007.098	2275.1639999999898	94.79849999999958
2022-09-27 00:00:00	nan	426177.063	2169.9650000000256	90.4152083333344
2022-09-28 00:00:00	nan	429683.535	3506.4719999999506	146.10299999999793
2022-09-29 00:00:00	nan	432657.523	2973.988000000012	123.91616666666717
2022-09-30 00:00:00	nan	435550.423	2892.9000000000233	120.53750000000097
2022-10-01 00:00:00	nan	438089.803	2539.3800000000047	105.80750000000019
2022-10-02 00:00:00	nan	440715.512	2625.7089999999735	109.40454166666557
2022-10-03 00:00:00	nan	443203.836	2488.3240000000224	103.6801666666676
2022-10-04 00:00:00	nan	445703.872	2500.0359999999637	104.16816666666516
2022-10-05 00:00:00	nan	448816.82	3112.948000000033	129.70616666666805
2022-10-06 00:00:00	nan	451203.892	2387.0719999999856	99.46133333333273
2022-10-07 00:00:00	nan	453488.705	2284.8130000000237	95.20054166666766
2022-10-08 00:00:00	nan	456159.325	2670.6199999999953	111.27583333333314
2022-10-09 00:00:00	nan	459026.949	2867.6240000000107	119.48433333333378
2022-10-10 00:00:00	nan	462191.565	3164.61599999998	131.85899999999916
2022-10-11 00:00:00	nan	465821.777	3630.2119999999995	151.2588333333333
2022-10-12 00:00:00	nan	468410.474	2588.6969999999856	107.8623749999994
2022-10-13 00:00:00	nan	470790.198	2379.7239999999874	99.15516666666615
2022-10-14 00:00:00	nan	472539.638	1749.4400000000023	72.89333333333343
2022-10-15 00:00:00	nan	474512.51	1972.8720000000321	82.20300000000134
2022-10-16 00:00:00	nan	476991.334	2478.823999999964	103.28433333333184
2022-10-17 00:00:00	nan	479798.082	2806.7480000000214	116.94783333333423
2022-10-18 00:00:00	nan	482516.831	2718.7490000000107	113.28120833333378
2022-10-19 00:00:00	nan	485174.191	2657.359999999986	110.72333333333275
2022-10-20 00:00:00	nan	487850.843	2676.652000000002	111.52716666666674
2022-10-21 00:00:00	nan	490513.443	2662.600000000035	110.94166666666813
2022-10-22 00:00:00	nan	493265.447	2752.003999999957	114.66683333333155
2022-10-23 00:00:00	nan	495925.076	2659.6290000000154	110.81787500000064
2022-10-24 00:00:00	nan	498299.652	2374.576000000001	98.9406666666667
2022-10-25 00:00:00	nan	501128.988	2829.3360000000102	117.88900000000042
2022-10-26 00:00:00	nan	503909.336	2780.347999999998	115.84783333333326
2022-10-27 00:00:00	nan	506095.948	2186.6119999999646	91.10883333333186
2022-10-28 00:00:00	nan	508472.7	2376.752000000037	99.03133333333487
2022-10-29 00:00:00	nan	510069.449	1596.7490000000107	66.53120833333378
2022-10-30 00:00:00	nan	513732.601	3663.152000000002	152.6313333333334
2022-10-31 00:00:00	nan	514501.077	768.475999999966	32.01983333333192
2022-11-01 00:00:00	nan	514617.549	116.47200000000885	4.853000000000368
2022-11-02 00:00:00	nan	515768.901	1151.3520000000135	47.97300000000056
2022-11-03 00:00:00	nan	517860.649	2091.747999999963	87.15616666666513
2022-11-04 00:00:00	nan	520567.813	2707.164000000048	112.798500000002
2022-11-05 00:00:00	nan	523212.597	2644.783999999985	110.19933333333272
2022-11-06 00:00:00	nan	525628.752	2416.1549999999697	100.67312499999873
2022-11-07 00:00:00	nan	528027.802	2399.0500000000466	99.9604166666686
2022-11-08 00:00:00	nan	530804.462	2776.6600000000326	115.69416666666802
2022-11-09 00:00:00	nan	533599.23	2794.7679999999236	116.44866666666348
2022-11-10 00:00:00	nan	536441.862	2842.6319999999832	118.4429999999993
2022-11-11 00:00:00	nan	539281.191	2839.329000000027	118.30537500000112
2022-11-12 00:00:00	nan	541661.643	2380.4520000000484	99.18550000000202
2022-11-13 00:00:00	nan	544729.711	3068.06799999997	127.83616666666542
2022-11-14 00:00:00	nan	547687.931	2958.219999999972	123.25916666666551
2022-11-15 00:00:00	nan	550282.495	2594.564000000013	108.10683333333388
2022-11-16 00:00:00	nan	553594.492	3311.996999999974	137.99987499999892
2022-11-17 00:00:00	nan	556737.32	3142.8279999999795	130.9511666666658
2022-11-18 00:00:00	nan	559566.612	2829.292000000016	117.88716666666733
2022-11-19 00:00:00	nan	562426.877	2860.265000000014	119.17770833333391
2022-11-20 00:00:00	nan	565396.389	2969.511999999988	123.72966666666616
2022-11-21 00:00:00	nan	567848.653	2452.264000000083	102.17766666667012
2022-11-22 00:00:00	nan	570369.041	2520.387999999919	105.0161666666633
2022-11-23 00:00:00	nan	573082.305	2713.264000000083	113.05266666667012
